"","BAM","PA_CF_ATM","PA_RH","PA_Temp","hour","h2o_dl","cvpreds","h2o_dl_m"
"3573",39.8,51.86266667,67.96666667,69.03333333,"4",37.0552115631624,39.9406767069984,35.7268600090806
"3574",37.2,51.26916667,67.36666667,68.93333333,"5",36.4653043702346,34.1073853729053,34.4083612887078
"3575",35.9,51.77316667,66.06666667,69,"6",36.8774090307848,34.8032814308625,34.5014316208406
"3576",39.8,58.39516667,64.86666667,70.16666667,"7",41.6721178943605,41.1266372592362,39.8650999900766
"3577",35.3,51.00483333,58.9,73.56666667,"8",36.5677870605518,34.7710279777794,32.7967066904809
"3578",40.7,47.95316667,47.73333333,80.23333333,"9",35.5014805254096,36.2737535738896,33.9620107327876
"3579",31.3,43.1075,39.23333333,85.96666667,"10",30.8981241209117,31.6392908109185,30.4906241102097
"3580",33.5,41.00766667,33.73333333,89.7,"11",32.053794157416,29.3688848837453,29.2503360103037
"3581",28.9,36.72616667,30,92.73333333,"12",28.6567545227812,26.6530729780918,26.1116277339042
"3582",32.9,36.41283333,26.3,95.46666667,"13",29.2741772350034,26.3788199224512,26.1320898972825
"3583",32.1,37.35035632,28.62068966,92.65517241,"14",29.3024690140419,25.2821302287377,27.0457314264474
"3584",27.6,38.779,32.33333333,90.13333333,"15",30.6229018299514,29.311846559951,28.1153118763624
"3585",34.1,35.86,30.7,90.13333333,"16",28.7024279582275,27.4525168062629,26.3223845648621
"3586",39.2,40.36995403,38.26666667,84.16666667,"17",33.2782177566132,33.1325126925939,32.1622124231216
"3587",44,45.415,43.8,80.46666667,"18",37.1398303856517,38.5198288666753,38.7025720887341
"3588",54.2,50.4149023,49.62068966,78.5862069,"19",42.4453211404885,42.0658475897763,41.8460597064971
"3589",51.9,50.82133333,52.96666667,77.16666667,"20",41.1794500494728,40.9905887323693,41.4235913047745
"3590",54.7,56.23416667,55.56666667,76.16666667,"21",46.1630087325794,46.5456513214103,46.7135295163869
"3591",45.2,52.33883334,58.2,75,"22",41.3570626570105,40.54303717751,41.1917594797759
"3592",36.1,48.66616667,59.4,74.23333333,"23",36.0969366213738,36.4976377990601,34.2503815807682
"3593",40.1,51.105,63.43333333,73.5,"0",37.1463989403098,38.3178124404035,36.4253358921832
"3594",43.4,52.58916667,64.36666667,73,"1",38.2468217939537,36.8734441642061,35.7218316492018
"3595",46.6,54.14533333,65.5,73,"2",38.4321482587302,41.9999550972118,37.8726235834154
"3596",41.7,55.29866667,65.86666667,72.53333333,"3",41.0408493771942,43.9234295945905,39.6155622725713
"3597",50.8,54.152,65.5,72.03333333,"4",39.2541884051092,40.4350081566838,39.7587272347085
"3598",49.7,58.47483334,66.16666667,71.66666667,"5",44.1943974817485,44.982532328962,44.5941233806093
"3599",56.1,64.47516667,65.86666667,71.83333333,"6",46.5493598644457,45.9095375849671,48.5826167076219
"3600",50.6,59.6085,63.83333333,72.13333333,"7",43.2304963241003,46.3231850500891,42.387109515896
"3601",52.4,58.03233334,60.6,73.6,"8",43.0670901931069,42.4080047975754,41.4875522642586
"3602",46.5,53.58574713,54.23333333,77.2,"9",39.6928080858259,41.6337952776759,39.633535260579
"3603",36.7,50.217,43.6,84.26666667,"10",38.5348183910877,39.5884594204983,39.8182714025706
"3604",36.6,46.72083333,32.36666667,92.86666667,"11",38.21959823393,39.7357147879359,39.1166360911258
"3605",37.5,41.35933334,26.1,97.26666667,"12",33.6114817100324,33.3641175240928,32.2815238647061
"3606",31.6,39.51983333,24.03333333,100.4666667,"13",33.1177962664453,32.3455869498004,31.1736660094424
"3607",35.8,38.19466667,23.63333333,100.1666667,"14",30.9150516063932,30.2254209260345,29.6665608056183
"3608",35.9,37.08433334,24.26666667,98.86666667,"15",30.6512443679574,27.380469159622,28.9914060590701
"3609",31.4,38.06933334,26.36666667,95.9,"16",30.3071171117,28.359592809663,28.7205650142404
"3610",37,40.27066667,33.06666667,88.9,"17",34.8168872157527,32.4120664218731,33.738258100334
"3611",46.4,48.878,42.23333333,83.5,"18",43.9365020767108,43.6928586636714,45.343256292484
"3612",46.9,49.80466667,47.7,80.8,"19",42.2483995275098,43.3821362163639,41.8455187882916
"3613",46.8,50.80566667,53.5,78.36666667,"20",41.3323926996135,44.1679481740906,41.7023076273395
"3614",45.1,50.8645,54.96666667,76.7,"21",39.9878712381755,40.3697853543281,40.3346506346477
"3615",47.1,52.473,58.76666667,75.26666667,"22",41.4272963248881,42.611485477215,41.4247255236833
"3616",51,54.93466667,59.8,75.06666667,"23",43.2655998603197,45.4248911517652,42.88208478416
"3617",45.5,54.9035,60,75.13333333,"0",42.1463768306826,42.0272071438628,42.248165097169
"3618",50,55.41866667,59.76666667,74.3,"1",42.951710760372,42.7461022731027,40.8369517744582
"3619",44,53.86966667,59.96666667,73.56666667,"2",39.6402940126479,41.0795747651599,38.5203852444168
"3620",49.3,55.72283334,61.33333333,72.63333333,"3",42.3570150173295,43.9558090674783,41.0836774088256
"3621",49.8,56.67033334,60.23333333,72.56666667,"4",43.281866221256,43.0562368074356,43.8645510725558
"3622",48,52.39666667,57.43333333,73,"5",39.5598122172858,40.887839954198,38.2160709848783
"3623",44.1,52.82083333,57.83333333,73,"6",39.5730860946834,38.4832220083422,38.3135017834562
"3624",50.9,56.06283334,58.56666667,73.8,"7",41.0690522677077,43.5006182952856,38.9201906113518
"3625",45.7,64.9305,54.36666667,76.06666667,"8",48.9677468492088,51.9097273546905,48.4257448998363
"3626",37.4,50.76383334,46.7,80.3,"9",38.07126137842,42.0066467520035,38.5022070822495
"3627",37.4,46.93183333,37.1,87.16666667,"10",35.5399638174465,37.1069564320006,36.7830062467084
"3628",37.7,43.609,30.33333333,92.46666667,"11",35.029813015727,34.3149631791931,34.446223707151
"3629",41.5,43.55359196,26.17241379,96.75862069,"12",35.4878698678652,33.9595505764725,36.0272870541305
"3630",34.4,40.59703764,22.93548387,99.64516129,"13",34.3630958327685,32.2591032576941,32.5630256549651
"3631",33.7,40.55966667,21.73333333,100.7,"14",35.190210356183,33.0034378011213,33.199921136966
"3632",34.5,39.22916667,21.86666667,100.3666667,"15",34.082679390322,30.2972407222567,31.5729630811497
"3633",32.8,37.402,23.73333333,97.56666667,"16",29.8272951780312,27.6855411420324,28.0119376115045
"3634",39.5,39.74183334,30.3,90.3,"17",34.6909073019746,31.9754737670693,33.3939411782533
"3635",41.9,44.63283333,37.96666667,84.13333333,"18",37.4761788073231,39.3571555365181,38.3093450404523
"3636",43.8,47.303,44.4,81.36666667,"19",40.3674935368631,40.0550429856885,39.2206390384905
"3637",46,50.12116667,48.7,79.23333333,"20",41.159432187555,42.9935244809758,41.9858385107404
"3638",48.2,54.11916667,51.56666667,77.4,"21",44.7451091200628,48.6807063470741,45.1278259037976
"3639",48.9,55.70716667,54.06666667,76.03333333,"22",45.8544316700428,48.3445825867131,46.4475111477341
"3640",44.7,53.689,56.86666667,74.8,"23",42.1306351892264,41.8237774317376,41.721565344902
"3641",40.2,54.10216667,59.03333333,73.96666667,"0",41.4111699938879,41.335165797638,41.0146078612535
"3642",45.2,55.75033334,61.36666667,73.23333333,"1",42.7918909927085,42.5302661359519,40.665985942716
"3643",46.3,57.88116667,64.06666667,72,"2",42.9602768027567,41.9019162025927,42.9336431569344
"3644",38.5,52.2205,63.36666667,72,"3",37.5230548207153,36.3478579037923,35.4751469727554
"3645",38.2,51.16933334,61.83333333,73,"4",37.4431051092396,37.242891222921,36.2126694426926
"3646",38.6,49.77483334,61.6,72.76666667,"5",36.0123163816751,34.2592719030877,33.6505701582816
"3647",37.4,50.554,60.93333333,72.66666667,"6",36.8989326357357,35.15874855927,34.6351441139436
"3648",40.9,52.45833333,58.73333333,73.4,"7",36.8758218606853,35.6332160560979,34.2660053665237
"3649",36.4,51.18166667,55.86666667,75,"8",37.1259493095786,36.9880143069068,33.5356523401228
"3650",44.8,51.49016667,52.66666667,76.66666667,"9",37.2852045454002,39.2781163160007,36.9377141588334
"3651",46.3,51.24383333,48.76666667,79.46666667,"10",38.2796533285427,41.0617644803167,38.8863420418178
"3652",48.6,54.01866667,46.2,81.66666667,"11",44.2971944122355,44.1384095180783,44.7814865546914
"3653",39.8,49.30283334,35.16666667,90.03333333,"12",41.6819249926151,42.2271575168861,43.9126771950027
"3654",41,46.53216667,27.53333333,96.56666667,"13",40.8508720836061,40.7332254214533,40.9725069156306
"3655",36.4,42.5415,23.9,99.46666667,"14",36.9279850950505,35.2429631751791,37.7025836217338
"3656",35.5,38.01783333,21.56666667,100.2333333,"15",32.259008563208,27.8099068037952,30.4003641558659
"3657",29,36.58916667,21.96666667,97.36666667,"16",29.2422557370668,30.0864625499801,27.3588401442382
"3658",30,36.965,27.56666667,90.1,"17",30.7169627081551,30.5967752107281,29.5482935198995
"3659",45.6,46.50966667,34.93333333,83.83333333,"18",41.2897779266529,44.7146195139571,42.1206742822954
"3660",54.3,56.75616667,42.16666667,80.73333333,"19",51.2752238039693,52.687120366197,51.2761404893638
"3661",45.7,50.99833334,49.43333333,78.16666667,"20",42.0071454222858,43.5492388741034,42.6678105074029
"3662",38.3,51.86016667,56.13333333,75.66666667,"21",41.2545127252225,43.5807173129954,41.5121125415139
"3663",40.2,51.25616667,59.46666667,74.3,"22",39.176465917568,41.4530034494788,38.927854386278
"3664",39.8,51.138,61.33333333,73.5,"23",37.6989657288259,39.0565447693254,37.1996295472614
"3665",36.4,49.678,61.7,73.16666667,"0",35.9697816082484,34.5017541733829,34.5951487506589
"3666",33.5,48.35383334,61.36666667,73,"1",34.6170230026772,33.0130635253564,31.1178700724637
"3667",33.2,48.0415,60.93333333,73,"2",33.3386598459988,31.3030958725343,31.0327665245104
"3668",29.9,45.94366667,61.23333333,72.96666667,"3",28.7998192294372,27.6917068717154,28.1687204746434
"3669",24.3,44.925,62.4,72.76666667,"4",28.9968594836622,29.5711946502289,27.5492664094703
"3670",35.1,48.251,63,72.83333333,"5",33.6300525086825,30.8970402080794,31.8069333415884
"3671",38.2,52.06216667,62.06666667,73.66666667,"6",37.7818770235206,35.1170355808371,36.6855224210424
"3672",40.1,54.059,61.2,74.1,"7",37.8700803116817,39.2612713471361,36.2040123040545
"3673",38.6,51.89883333,55.4,77.23333333,"8",37.8648397246121,37.34030937082,34.9890650112477
"3674",38.2,47.26333334,48.4,81.3,"9",35.0100337638839,35.1217651829437,32.531422456846
"3675",31.6,42.86733334,45.73333333,83.66666667,"10",29.5290229507063,30.2725334316772,28.2941358954772
"3676",26.1,41.0105,39.73333333,88.66666667,"11",30.4586140857467,28.4972640872978,27.6471596431208
"3677",30.4,34.93066667,31.53333333,95.56666667,"12",27.1480204352639,25.4990436567714,24.3683663192788
"3678",14.8,20.9785,34.26666667,92.9,"13",16.0379267707684,16.6182349199188,15.5390582540042
"3679",8.6,13.50316667,31.53333333,95.16666667,"14",10.7026360841888,13.7168796213065,12.7608497860475
"3680",7.8,18.03516667,30.56666667,95.7,"15",15.2664227961074,17.3008046188708,16.0405389856103
"3681",22.1,18.6495,31.2,94.36666667,"16",16.4476687042086,16.6060844189638,16.6709136694744
"3682",24.5,30.90133334,40.76666667,87.5,"17",24.7129471382556,23.0652506904754,23.3921690781189
"3683",29,38.15683334,47.26666667,83.73333333,"18",29.9766791833201,30.3583898611158,28.2351325388749
"3684",37.5,43.95183334,53.26666667,80.8,"19",35.4359473664914,33.8864329068454,32.943700393857
"3685",31.7,43.85321839,56.37931034,79,"20",32.0867711677231,32.3452709127703,30.8525214872291
"3686",34.4,45.62368966,59.5862069,77.86206897,"21",33.4388276090155,32.3479665619653,32.791106510193
"3687",30.9,44.74266667,62.4,77,"22",28.9074966228359,30.3619306337279,29.8863209479488
"3688",70.2,47.43066667,62.76666667,76.96666667,"23",34.3393496168179,34.2598391530935,32.159179733739
"3689",32.3,47.89833334,62.06666667,77.3,"0",34.2943441721067,32.228451682398,32.5467745836023
"3690",33.9,45.77616667,61.96666667,77.16666667,"1",30.5659965803839,29.9102297680312,28.6595367020265
"3691",25.6,38.08916667,61.36666667,77,"2",23.2758966786893,24.7664877265524,21.6220568751751
"3692",19.9,36.95833334,61.3,76.3,"3",21.9192604452562,20.1490398537088,20.5595306242809
"3693",27.4,41.7265,62.9,75.96666667,"4",26.2645151138211,24.9545975754539,24.2610769125827
"3694",21.1,37.58816667,62.43333333,75.93333333,"5",24.3093274758331,24.8129574672334,21.7330039395378
"3695",21.3,39.99,63.86666667,75.06666667,"6",25.8299205864295,25.7766694172665,23.7449657948997
"3696",24.1,41.25816667,63.33333333,75.16666667,"7",25.595171188826,26.5619595412106,24.1050522162556
"3697",30,44.33483334,60.83333333,76.7,"8",27.5273644668806,29.9987426290876,25.7146372690823
"3698",27.5,42.05077586,56.31034483,78.68965517,"9",27.5030886002614,27.300434167813,24.8818557843874
"3699",28.6,39.67862644,52.82758621,80.68965517,"10",26.0453590095688,24.921431452972,24.0652563133295
"3700",27.1,42.55166667,50.53333333,82.23333333,"11",28.0997819409505,30.1277544068712,27.0886520090804
"3701",24.9,38.33253449,46.6,84.5,"12",26.6709065794948,25.2622092621815,23.8670412230065
"3702",23.9,38.9695,43.6,86.96666667,"13",27.6305806628785,26.056574320803,25.8745024560271
"3703",22.9,35.67983334,39.06666667,90,"14",24.6377378953814,24.3966204262078,23.8886821231761
"3704",28.1,36.84366667,40.2,88.83333333,"15",27.6388558781451,26.254398098653,24.8524112952127
"3705",30.2,38.52783333,40.23333333,88.8,"16",29.2435229279074,29.2343428925647,27.4386335639086
"3706",31.9,38.31866667,45.3,84.33333333,"17",28.8265493452914,28.4806071045465,27.894937579675
"3707",45.3,43.18916667,50.13333333,81.66666667,"18",34.0977842675131,33.5592027641441,33.5468681581826
"3708",42.9,47.851,56.7,79.5,"19",38.5033901176402,38.3175535013886,37.2778086195476
"3709",37,49.16783334,60.2,78.03333333,"20",37.8837825614396,37.9837568511243,38.6058850568357
"3710",40.3,50.91266667,61.7,76.63333333,"21",38.8956724265407,39.6116341657501,39.8286337972434
"3711",41.8,52.40683334,62.53333333,76.66666667,"22",40.7954936158696,39.7495279493038,41.404772737244
"3712",38.5,51.891,61.1,76.96666667,"23",39.5407878520577,39.5968476650856,39.1508739028792
"3713",43.9,51.663,61.13333333,76.73333333,"0",37.8466476138972,40.4914949422577,38.1284353247522
"3714",39.9,50.26633334,64,74.73333333,"1",36.631092013486,35.3030980749162,33.3841933742631
"3715",31,47.70616667,64.66666667,74.36666667,"2",31.6314750833786,31.5670686924552,30.5188007485763
"3716",33.2,47.595,63.9,74.96666667,"3",30.7296974496753,30.4116450829395,30.1654169266664
"3717",33.7,46.04683334,63.16666667,74.8,"4",30.5142980458866,30.6593796323041,28.9819250884801
"3718",28.6,44.7745,63.23333333,74.16666667,"5",28.2677130454826,29.3982013763284,28.0712999812231
"3719",27,44.41316667,62.13333333,74.36666667,"6",29.011533135837,27.6480318424523,27.4436315922802
"3720",31.5,47.67983333,61.03333333,75.2,"7",30.1950279113853,28.882198591633,29.0692540030059
"3721",37.2,47.3945,56.76666667,77.56666667,"8",33.3294143966469,31.4776706285778,29.8839355638448
"3722",37.1,47.06816667,56.2,77.63333333,"9",32.8374388237807,31.7672559383282,29.9967438124531
"3723",32.5,45.86716667,50.93333333,80.56666667,"10",30.468384875133,31.9257199376202,30.0761506661473
"3724",40.3,48.99516667,42,87.06666667,"11",39.3739128432439,40.7099633217785,39.5997575268602
"3725",39.4,46.28716667,32.3,95.2,"12",37.3582485249219,38.9276651873514,39.6162156495741
"3726",36.1,43.2315,26.23333333,100.9333333,"13",36.671389580948,34.9946958482119,36.9494297594885
"3727",37,40.35116667,23.43333333,102.7,"14",34.858614371885,34.2216263959472,33.0425585912623
"3728",31.3,37.90633333,23.06666667,101.9,"15",31.7896486057365,27.5397669784716,30.4039287445993
"3729",28.3,38.13766667,26.7,96.1,"16",30.332380697777,30.1023001677069,28.8312954796879
"3730",47.6,50.15683334,32.46666667,90.76666667,"17",47.3363822942081,48.0006546367461,47.4224559658064
"3731",64.8,62.65566667,39.53333333,86.43333333,"18",60.7642292537353,61.4503506169182,58.9998982603204
"3732",50,59.58233334,43.7,84.73333333,"19",54.2437035616885,57.9603226753695,54.0245483882551
"3733",45.4,49.2085,47.43333333,82.8,"20",40.807677936479,41.5682309798444,41.9364791789695
"3734",42.3,47.67133334,52.76666667,79.33333333,"21",36.4764554427208,36.9870182040315,36.6370918301739
"3735",41.3,49.57266667,56.76666667,77.36666667,"22",37.4885868810807,39.460852633367,37.9695618855849
"3736",36.4,48.00466667,59.6,75.66666667,"23",35.5494966258906,34.0625192447947,33.3536792704116
"3737",30.4,44.93666667,60.83333333,74.93333333,"0",29.3026577294064,29.8647758412118,28.2787352586771
"3738",27.6,44.77966667,61.93333333,74.1,"1",28.5607518624056,26.9709251450831,26.9988026567486
"3739",30.3,45.27033334,62.03333333,74,"2",28.4481009832815,27.6754955520243,27.7822383717464
"3740",37.1,48.12744828,62.26666667,74,"3",32.1202853234314,31.2691081156842,30.6976331088601
"3741",36.1,49.187,63.1,73.5,"4",35.6517267605592,33.0734637888015,33.0118894415748
"3742",31.4,49.215,64.7,72.96666667,"5",35.0805241412649,33.0273955217008,32.8227906266434
"3743",44.3,61.57633333,65.16666667,73,"6",45.1554662706309,46.206477507315,46.9407861997487
"3744",43.6,63.0975,64.8,72.9,"7",45.1779567391217,46.8640850326692,46.1794897057686
"3745",44.6,60.84083334,60.86666667,75.36666667,"8",45.3593102480132,46.5231583971123,45.0146471206181
"3746",49.1,62.73266667,50.23333333,82.1,"9",49.7080955648183,53.9642375342955,49.6945682949224
"3747",50,61.38533334,37.36666667,91.16666667,"10",52.0180599236507,54.1842485853553,52.5000294209962
"3748",43.7,51.21833333,28.03333333,97.73333333,"11",45.2927981430099,47.5174651926098,47.0250131984805
"3749",31.7,41.8445,23.26666667,102.3,"12",34.3241082489267,34.2503924669555,33.5150138333584
"3750",31.7,36.45466667,21.23333333,103.9666667,"13",29.2897904241257,26.5506428556278,27.5861723366954
"3751",26.8,33.141,20.33333333,104.8,"14",26.5032775725404,22.4130438953749,23.7112512438117
"3752",28.3,33.26266667,21.03333333,103.8333333,"15",27.0314228926406,25.6941171666382,25.5846277140738
"3753",25.5,32.30966667,24.16666667,99.33333333,"16",26.2968548579989,24.4408503527721,23.7650487573267
"3754",30.2,37.35583333,30.13333333,92.9,"17",30.7408336615299,30.1455911787701,30.1385631228167
"3755",34.8,39.28333334,35.33333333,88.33333333,"18",32.9399035815327,32.5098369250337,30.6191133656249
"3756",44.5,45.973,41.8,85.46666667,"19",39.7719516523485,38.2013304118248,38.7870266325707
"3757",36.7,46.75433334,49.03333333,81.76666667,"20",36.8288317752589,38.3705345044658,37.2869440697198
"3758",35.4,47.66816667,51.8,79.53333333,"21",36.555626266645,37.1173460760118,36.8621974608646
"3759",33.1,47.8795,54.93333333,77.26666667,"22",36.087515637169,35.1530320963841,35.5087937804915
"3760",32.8,46.57333334,56.33333333,76.03333333,"23",34.086855149538,32.9367117857471,32.0292059830367
"3761",34.9,48.82056322,57.82758621,75,"0",35.8197684577266,34.6809556158343,34.1161920753767
"3762",39.8,51.19335484,59.38709677,74,"1",37.6107151370164,38.9281468352336,35.1932699319834
"3763",36.1,49.00116667,61.4,73.33333333,"2",35.0595277703281,32.1916284245749,32.1189609179374
"3764",36.8,49.29916667,63.9,72.03333333,"3",33.5845555354222,35.8986178057248,31.7741579828991
"3765",30.3,45.4915,63.73333333,71.7,"4",29.255497751602,28.5511636301166,27.8600190488532
"3766",28.7,43.23216667,63.26666667,71.9,"5",26.692076889029,27.3986749351331,25.928136983417
"3767",35,47.725,63.8,71.93333333,"6",33.1158521627265,28.8396625558745,30.4877899381139
"3768",30.8,48.694,62.8,72.03333333,"7",31.3607544932495,30.740497336426,29.5013626287971
"3769",30.4,44.79466667,56.63333333,74.83333333,"8",28.7918931679056,28.6791551398227,26.7676880083867
"3770",26.6,39.8055,42.4,81.6,"9",30.0815979286641,27.6946215384308,26.6087883424559
"3771",19,33.55416667,31.96666667,87.56666667,"10",25.2488835241745,24.6611594171726,22.7876518608974
"3772",22.5,30.92333334,26.2,93.83333333,"11",23.1802527008044,22.7815612585705,21.4447713160939
"3773",21.4,31.85383334,24.1,97.53333333,"12",24.2064562666108,22.7580136144262,22.3377000444116
"3774",23.5,29.75516667,22.16666667,101.3333333,"13",22.430747497817,21.7089742743726,20.4065906683727
"3775",27.2,32.27016667,23.86666667,99.3,"14",24.7875957816936,23.3194332904159,22.2211937962453
"3776",21.9,32.62283333,25.7,97.83333333,"15",26.095130013071,22.496745499307,24.016930600534
"3777",27.5,36.4685,29.13333333,94.13333333,"16",29.1209149654309,27.8616379993231,27.0530117846442
"3778",41.4,46.51616667,37.33333333,86.86666667,"17",41.5991164553104,41.8290133560531,41.6753753722238
"3779",43,49.645,44.53333333,81.9,"18",44.3666377413398,49.2335480061036,45.9829394206145
"3780",46.5,54.15016667,49.06666667,79.2,"19",46.0677727904348,47.8917874540996,46.482439650697
"3781",42.4,50.238,51.73333333,77.8,"20",40.6887137267188,40.671892665812,41.1324731041474
"3782",36.9,48.433,54.3,76.43333333,"21",36.6516292256456,37.9676409192327,36.9731974584672
"3783",32.3,45.997,57.06666667,75.13333333,"22",31.6820836079905,31.3249982374491,31.1651756950437
"3784",34.7,49.71983333,58.56666667,74.1,"23",36.937202913769,36.593064101083,35.8080745955955
"3785",41.5,51.2855,61.5,73.36666667,"0",37.3745519358856,36.9143730779927,36.827529471621
"3786",37.4,55.10533333,64.03333333,72.16666667,"1",41.3759202144254,40.7223988385665,39.074535959452
"3787",34.7,47.04266667,64.96666667,71.83333333,"2",29.7492689082099,28.6699563001312,29.0693804746523
"3788",29.9,45.73883333,64.86666667,70.96666667,"3",27.3288155775149,28.4610467315767,26.9164523710023
"3789",31.2,46.047,65.46666667,70.26666667,"4",29.3798004369788,30.8911451686019,28.0653109929506
"3790",30.9,46.2615,66.53333333,69.6,"5",28.5437989322054,27.2107804355652,28.7893782237436
"3791",31.8,46.64066667,66.7,69.06666667,"6",29.6576625278738,32.4339046257986,28.5772581269169
"3792",34.1,50.57816667,65.83333333,69.63333333,"7",33.5603322876458,31.7232376925829,30.7928597609827
"3793",36.7,51.0805,57.63333333,73.83333333,"8",36.7855128274323,37.7859362765044,32.9728505393619
"3794",37.1,46.269,44.06666667,80.03333333,"9",34.8893303656641,33.7450769755331,32.173070658695
"3795",35.5,45.201,35.93333333,86.53333333,"10",34.0090617871754,34.0249607495585,34.582884975575
"3796",30.4,40.85366667,28.53333333,93.16666667,"11",32.8848069369391,31.8304737983129,31.0074471156458
"3797",29.5,37.28016667,24.13333333,97.06666667,"12",29.321068377921,27.5978659529213,28.2778076969153
"3798",29.8,36.43033334,22.76666667,98.4,"13",29.2753571702454,25.7118006190781,26.9201897853489
"3799",27.2,35.5735,22.7,97.6,"14",28.2992966299548,26.8375813052682,26.1774923704303
"3800",24.3,32.64983334,20.53333333,99.23333333,"15",26.4371172185558,24.6068579847961,24.3459900472283
"3801",25.3,36.34783334,23.26666667,95.46666667,"16",29.0643576574912,26.2517349242336,27.1614731881471
"3802",36,43.73383334,28.3,89.96666667,"17",39.6844452770625,38.7039815026921,39.902830689211
"3803",39.5,48.30583334,34.76666667,84.56666667,"18",44.0864523483381,45.215156097349,45.4214908344725
"3804",38.5,45.71783334,41.3,81.23333333,"19",38.6581073969244,38.2502742345905,37.5717797597684
"3805",42.2,50.02533334,47.03333333,78.93333333,"20",41.2337081843218,43.3393648847802,42.2028830951391
"3806",43.9,51.26516667,48.43333333,77.43333333,"21",41.6005833269381,44.5481364119435,42.1036725792382
"3807",40.6,48.36316667,52.13333333,75.9,"22",36.6841977318788,37.6917608015396,36.2317634205911
"3808",35.5,49.759,55.56666667,74.53333333,"23",37.1689880580038,37.2857353934119,36.7346309037362
"3809",42.4,51.26316667,59.7,73.36666667,"0",37.4625965492062,37.4151173176414,36.985419279678
"3810",41.5,51.00033334,62.66666667,72.66666667,"1",37.1299693900904,35.5263853675745,34.0427182346814
"3811",36.7,49.86983334,63.53333333,72.4,"2",35.4826570218623,32.916235281728,32.8000274583176
"3812",38,50.44816667,62.96666667,72.33333333,"3",35.8567751625339,34.6373503277548,33.3094414956893
"3813",37.5,49.76033334,61.76666667,72,"4",36.4064086023909,37.9983908032193,33.6589756182665
"3814",35.7,47.98183333,60.9,72.36666667,"5",33.5870253793358,31.4283420625084,31.632560622551
"3815",35.7,49.5175,62.5,71.06666667,"6",35.8870614414453,31.3828063026865,32.5255119241837
"3816",40.6,50.40116667,60.56666667,71.93333333,"7",35.0058319823153,32.8600316103544,31.3492510646433
"3817",35.6,47.43083334,57.33333333,73.43333333,"8",32.1741726315745,31.5711589459435,29.5383079400098
"3818",32.9,46.14,47.1,80.16666667,"9",34.4299920993004,32.5255046264491,30.8644629582432
"3819",37.1,43.942,38.6,86.56666667,"10",31.7771135682724,32.7305518103937,31.6582028979219
"3820",30.6,41.46366667,33.86666667,90.1,"11",32.7063133492249,30.3646369801505,29.8418022073926
"3821",30.4,41.7085,29.06666667,94.3,"12",33.4902318145177,32.8865777038401,31.9290165887735
"3822",27,35.04216667,25.03333333,97.8,"13",28.0603334514957,23.7240679071345,24.7746254729184
"3823",25.7,32.828,22.06666667,98.83333333,"14",25.5572310384266,22.2656731746824,22.799150948313
"3824",27.3,31.04083334,22.7,97.16666667,"15",24.2449672077666,22.7687239106835,22.7784355873831
"3825",25.2,32.65033334,24.43333333,94.53333333,"16",26.2281368152519,25.9095635651981,24.0490323120827
"3826",33.7,36.36816667,30.36666667,88.13333333,"17",29.7354240682798,28.8389347067919,28.6615857161103
"3827",48.4,48.3285,37.93333333,83.4,"18",43.5393241631711,47.2029745948501,45.0846292222671
"3828",37.3,42.22333333,41.93333333,81.3,"19",35.5723586792533,33.8759888602433,33.0347265862004
"3829",38.5,42.4185,45.96666667,79.63333333,"20",33.1020502436865,33.0950048963521,31.2460521486178
"3830",38.5,45.427,52.53333333,77.96666667,"21",34.1715207621489,34.8976557191548,33.1377468827046
"3831",41.6,49.34983333,58.63333333,76.06666667,"22",37.0430977735364,36.2340468928735,36.8009707157015
"3832",40.6,50.56533334,61.2,75.23333333,"23",37.4368529912271,36.8187203600093,36.8077350585185
"3833",37.2,49.09266667,61.16666667,74.7,"0",35.6689164147819,34.0317617299552,34.0567496253274
"3834",42.3,49.0675,61.63333333,73.96666667,"1",35.6269867578783,33.6922637409073,32.1095289552519
"3835",38.9,51.002,61.96666667,73.8,"2",36.7002648077959,38.0378628973882,34.347154046607
"3836",38.8,50.42566667,62.43333333,72.83333333,"3",35.9399017696164,37.760425358088,33.3828378000088
"3837",44.5,52.056,63.8,72,"4",37.7845262988899,37.4264290877747,37.1271656051276
"3838",42.8,53.06933333,63.86666667,71.63333333,"5",38.9533381257224,37.3475195394803,37.7358300446825
"3839",49.9,55.53166667,64.26666667,71.63333333,"6",41.0435592580382,40.5403416732921,40.3056865224924
"3840",50.1,66.57933333,63.63333333,72.4,"7",47.1733218595436,49.5885837387798,48.3841782765593
"3841",39.2,52.83,59.63333333,74.1,"8",37.6085157118582,38.9028456034324,35.0105549034029
"3842",35,48.33333333,52.9,77.9,"9",35.251912573552,38.9262746925824,32.449764899741
"3843",32.1,46.03866667,42.96666667,84.23333333,"10",33.7393883611364,34.6232419240032,33.2093884409946
"3844",37.8,43.50733333,33.03333333,91.63333333,"11",34.6819149919143,33.7142604375087,33.2685071008278
"3845",34.5,40.66516667,26.86666667,96.66666667,"12",32.9328634271554,29.5590934842469,31.3166439523374
"3846",35.8,39.01416667,24.33333333,98.66666667,"13",32.1777316644882,31.0610925900743,30.1881949611913
"3847",36.1,40.211,26.16666667,96.3,"14",33.8915835119464,29.1961684186416,32.133828201034
