"","BAM","PA_CF_1","PA_RH","PA_Temp","hour","h2o_dl","cvpreds","h2o_dl_m"
"2903",42.9,81.9005,57.83333333,78.4,"21",51.4240864632703,43.6457374938865,47.2360999583606
"2904",47.6,87.12104598,59.13333333,77.9,"22",52.9533862192567,47.0378103943622,49.1593761803488
"2905",46.2,93.9185914,63.53333333,77,"23",53.4310235126776,51.3839466439768,49.7719163080115
"2906",50.5,91.81566667,64.46666667,77,"0",51.6894215241328,47.6680396560304,48.8164675973974
"2907",41.2,83.007,64.56666667,76.13333333,"1",44.7074895672256,39.820331942668,43.0748206890541
"2908",38,78.5305,64.6,76,"2",41.2486540741797,37.6564216595715,40.6347044683515
"2909",36.9,77.62883334,64.53333333,75.46666667,"3",41.5443862285881,36.7567266520981,38.7463359189836
"2910",36.5,74.63,66,74.2,"4",39.3341301630866,34.4203112942199,37.3422941886167
"2911",32.4,69.30333334,66.13333333,74,"5",36.8441099172196,34.1504924826332,34.7390353118873
"2912",33.6,74.60133334,65.4,74.23333333,"6",38.7719835584482,37.1883759702534,34.7186431531425
"2913",22.7,49.83066667,38.6,90.8,"11",30.6945940393311,29.0338811832499,30.4525634625514
"2914",24.7,44.68166667,33.7,95.26666667,"12",30.3295652789538,26.2009262335855,27.5891927205998
"2915",24.9,45.66116667,33.83333333,94.8,"13",29.8877716873782,28.4378871582114,26.6775207872997
"2916",22.2,36.35566667,32.26666667,96.23333333,"14",24.033048863506,23.5738214698022,22.8159048645787
"2917",25.7,36.711,33.16666667,94.96666667,"15",25.7965353439488,23.9228926400668,23.1127446247105
"2918",30.5,36.86933334,36.33333333,92.06666667,"16",25.8336895538225,23.976970827711,23.7849805424313
"2919",30.1,40.65616667,43.5,86.26666667,"17",28.8942382593676,25.2050001336412,25.248179136172
"2920",30,45.26283333,48.06666667,83.26666667,"18",33.7425171749283,31.2807810365024,29.7419783900196
"2921",39,71.814,51.86666667,81.46666667,"19",46.541782048529,42.5966548055237,44.6208786210608
"2922",36.7,61.98666667,54.3,79.76666667,"20",39.3801837868655,35.1233276642387,36.965211587956
"2923",25.5,53.79,56.06666667,78.46666667,"21",35.6206060159775,32.5563913970056,31.0354203841484
"2924",23.7,48.516,56.83333333,77.6,"22",30.596319928752,27.7008757370511,28.6533236637611
"2925",30.1,53.53933334,58.13333333,76.73333333,"23",32.1176796592515,27.2181950075574,29.2415529079846
"2926",26.4,52.7265,60.66666667,75.26666667,"0",30.1751353551298,25.7018277383866,27.1148197279369
"2927",21.7,49.54266667,61,75,"1",27.0106959531447,23.9440369109831,23.0130514778469
"2928",25.9,54.86583333,62.26666667,74.13333333,"2",29.9899643988299,28.9726545542883,26.988275249818
"2929",28.8,58.9665,62.76666667,73.76666667,"3",31.0776968591951,30.0563710605861,28.7764743878505
"2930",29.1,58.8265,63.76666667,72.36666667,"4",31.9452322366072,25.936928017001,28.8120486825676
"2931",28.6,60.0285,63.96666667,71.9,"5",32.9781859949769,28.2734291086102,30.3464079112288
"2932",29.8,66.20883334,64.26666667,71.2,"6",34.1588640479078,33.3071511445183,30.5037429598359
"2933",32.4,75.94983333,63,71.9,"7",38.5327467406076,34.9277654194876,33.9877667125185
"2934",28.5,64.388,54.26666667,76.53333333,"8",34.0865450457603,32.1450472623268,31.7860855876609
"2935",24.6,55.928,41.5,84.16666667,"9",34.6368880038379,32.6612830765076,32.6517002145545
"2936",14.7,37.602,30.46666667,91.16666667,"10",24.1946449837526,24.205642109205,25.1154786459762
"2937",15.8,25.14133334,23.03333333,97.5,"11",16.5153051783165,19.1179075372696,20.045077717416
"2938",7.7,14.638,18.06666667,100.8666667,"12",11.9845392213288,12.1587930742453,12.7247731095875
"2939",16.1,17.12833334,17.4,102.5,"13",14.1634852853446,13.6638798888227,14.3729758578056
"2940",13.5,19.36633908,16.63333333,102.3,"14",14.8802019200607,15.7127492442395,15.8489345794665
"2941",15.8,18.03333334,16.9,101.6666667,"15",14.6120645155183,14.5924726327217,16.1643510858232
"2942",21.6,20.11916667,21.83333333,96.63333333,"16",18.312185843035,17.9918117954797,17.9739083852755
"2943",19.6,30.11916667,31.83333333,88.83333333,"17",23.7062138025921,21.7536118806456,22.6538756847803
"2944",31.5,48.31566667,36.46666667,85.5,"18",37.2751663486317,34.0316582931769,34.1878874102021
"2945",49.6,89.88783333,43.1,82.26666667,"19",59.7168845169961,58.7513907230947,57.9806399369818
"2946",49.7,84.471,47.93333333,80.2,"20",54.7590889576756,51.1763424120571,52.2136779278283
"2947",44.9,85.80933333,52,78.3,"21",54.6215569841825,49.0472237935802,50.471189972228
"2948",41.8,82.63366667,53.86666667,77.96666667,"22",50.9550524921993,46.1171692768295,47.9288094077328
"2949",48.5,86.2165,54.73333333,77.86666667,"23",51.8070603691464,49.1248749305435,48.4846759460892
"2950",50.4,98.08750002,57.6,77,"0",57.0066536721899,52.4894380466182,53.8129415716269
"2951",53.6,101.7475,60.06666667,76.2,"1",58.1737392051947,49.6884672992222,53.1609638150867
"2952",50.5,96.23633333,60.86666667,76,"2",52.3451801810525,47.5610153515911,50.5234651822052
"2953",50.3,97.03383335,61.46666667,75.5,"3",54.1556122574387,51.7363582752855,50.1226589212223
"2954",49.6,94.71283334,61.96666667,74.83333333,"4",51.5400591741736,46.9735378324704,48.9405014658467
"2955",46,96.64933334,61.66666667,74.4,"5",53.7842294380479,45.5627464385572,50.6044585720921
"2956",57.3,102.0126667,62.1,74,"6",55.6239802523145,51.2144087781069,51.5786635235231
"2957",46.1,100.7351667,59.43333333,74.93333333,"7",53.8489136465026,50.0147807752808,49.7809645009129
"2958",43,88.94034524,50.89285714,78.82142857,"8",48.3862669039686,44.7235571007058,46.9703057719439
"2959",46.9,83.48533333,43.23333333,85.16666667,"9",50.4281319003509,46.1499731036873,48.9142244602599
"2960",47.4,78.38716667,36.73333333,89.93333333,"10",48.0963236490777,45.7444141163164,48.3678055205611
"2961",42.7,68.60533334,30.7,94.63333333,"11",46.2548385143771,41.8234988283066,45.3519125984132
"2962",38.7,58.911,25.86666667,98.76666667,"12",40.6345613378342,37.136354491997,39.9114056189049
"2963",26.4,39.138,21.26666667,101.9,"13",28.0945814909976,25.4165590652531,26.1366367802324
"2964",25.5,33.47783333,20.5,103.0333333,"14",23.2716905232251,22.9577103761861,23.5749426583993
"2965",23.2,31.24216667,21.16666667,101.0333333,"15",23.4635555225177,23.5110314710223,22.9546126143249
"2966",22.2,36.08383334,25.23333333,96.03333333,"16",26.6091993390464,25.7500826542879,25.4024940681265
"2967",29.3,40.36033334,32.53333333,89.46666667,"17",29.7111799978958,27.3590581223957,27.5533862602811
"2968",37.4,55.14566667,41.46666667,84.63333333,"18",41.0877949108017,37.9284841348176,37.0135671669045
"2969",33.7,61.8465,44.7,83.03333333,"19",43.7119333268887,37.286066656039,39.9382030303476
"2970",54.9,96.44,46.06666667,82.4,"20",62.8976986595739,57.822495224021,61.0931087235326
"2971",49.1,82.27516667,48.73333333,81.6,"21",54.019062054867,49.2447375045571,50.2731296738605
"2972",43.5,71.55116667,50.63333333,79.83333333,"22",44.6049693503108,41.3880144472859,42.0464348358657
"2973",38.4,73.6505,55,77.9,"23",44.1586010847689,40.3482810495033,41.4210946795042
"2974",37.5,78.07383333,56.6,77,"0",45.2785045409579,44.3441233449116,43.0265198130499
"2975",38.6,81.01666667,58.13333333,76.4,"1",45.2216096520286,42.5077741741357,43.034177455911
"2976",40,83.47166667,59.6,75.83333333,"2",45.0764489423537,41.8818107044817,44.3492590511525
"2977",35.4,74.739,59.53333333,75,"3",40.8382821783843,40.297523852608,37.5520987861342
"2978",35.4,76.54966667,60.1,74.73333333,"4",41.902512336358,37.5118756038268,39.690505453243
"2979",35.3,78.02266667,59.73333333,74.46666667,"5",43.3715739714548,40.3149215717521,41.163664692843
"2980",36.3,82.55088506,58.79310345,75.03448276,"6",44.7213087808578,40.1444506527247,41.2400578388903
"2981",46.1,92.39683334,56.06666667,76.16666667,"7",49.8740969947992,45.6805837212133,46.2604980989735
"2982",42.2,82.083,50,79.56666667,"8",45.0940537126016,42.6437980506957,43.5061967231877
"2983",39,72.06316667,41.76666667,84.46666667,"9",43.9135457244586,40.6330353849839,42.3548162119938
"2984",26.3,46.08783333,37.16666667,87.23333333,"10",28.7244106000424,30.6539113860564,28.9841486061338
"2985",25.1,38.4655,32.5,90.73333333,"11",24.6061969624856,24.606660740022,23.3301574893034
"2986",11.4,22.26633334,36.4,89.1,"12",15.2898047637618,16.1613562763946,18.0975663136199
"2987",14,25.1745,36.33333333,89.5,"13",17.5334826021966,17.9320332800122,18.8192994268817
"2988",22.4,32.70466667,34.33333333,91.2,"14",21.5355200237843,21.5780055404452,20.862151202712
"2989",24.9,34.8895,34,90.73333333,"15",24.2148027193333,23.042498240334,21.8636037710496
"2990",26.8,41.575,38.63333333,86.96666667,"16",27.2071320880548,25.6773192969769,25.058711932411
"2991",31.7,52.90416667,42.9,84.33333333,"17",34.6975138678616,35.3403679837173,34.3470355954151
"2992",38.4,67.98083334,47.3,81.96666667,"18",47.4780034751036,42.0465755479352,43.8013867527908
"2993",52.3,89.30533333,50.9,80.46666667,"19",56.692056993023,53.0825297042553,54.5045526001632
"2994",50.5,89.83716667,51.63333333,79.66666667,"20",56.6395744236593,53.8661656156654,54.1022703604044
"2995",44.1,81.51083333,55.4,78.16666667,"21",51.497926675158,45.6093701716078,47.4510604919253
"2996",38.6,82.80266667,59.6,77,"22",49.9022518134433,43.204599326617,46.4821250081234
"2997",40.4,80.88533333,60.53333333,76.86666667,"23",46.688320977512,44.1906917227267,44.4415014293501
"2998",35.5,77.786,60.36666667,75.53333333,"0",43.8025876463335,39.9290864521204,41.8909417545282
"2999",35.6,77.17033334,61.9,74.4,"1",41.3319108873555,38.4828317337044,39.690563224649
"3000",38.4,79.095,63.9,73.06666667,"2",41.2340076246225,39.0726266467751,40.5189910861635
"3001",33.1,77.25966667,64.2,72.23333333,"3",40.5176660756615,40.0146275474577,37.9038258454799
"3002",36.4,73.54766667,64.33333333,71.56666667,"4",39.0008503952328,36.0881375631743,36.5230372582528
"3003",38.2,76.98833333,64.56666667,70.73333333,"5",41.4705219297561,37.0138357074199,39.1938749999566
"3004",34,74.36116667,64.4,70.1,"6",37.9631849360205,36.5077112249454,33.7705609379105
"3005",37.6,73.85033334,62.76666667,71.36666667,"7",37.4852823891063,34.7560968774255,32.9493670366628
"3006",35.3,69.44516667,57.5,74.7,"8",35.3301523379871,33.0028474829881,33.4451139597103
"3007",26.6,51.29216667,45.56666667,81.63333333,"9",30.4933785496232,30.0905994024717,29.9402097209691
"3008",26.1,48.76466667,37.03333333,87.3,"10",30.3233031322858,29.3341381320958,31.1333999808867
"3009",25,42.54458046,28.53333333,93.73333333,"11",27.9004545940413,26.5171197607294,27.5875297113749
"3010",21.8,34.15855748,22.73333333,97.76666667,"12",24.524165824949,23.5050742556155,24.0374549192141
"3011",21.7,30.757,20.76666667,99.2,"13",22.7337847423113,21.5453482120048,21.8727719247638
"3012",22.3,25.28666667,19.93333333,99.23333333,"14",18.3436810544115,19.2031132953793,19.1360059832029
"3013",22.7,26.659,21.8,97.53333333,"15",20.2768658599592,19.753270466911,20.7422008563159
"3014",24.7,32.36983334,27.16666667,92.46666667,"16",24.6742190121797,23.2668034107179,23.3217490644053
"3015",33,43.282,35.13333333,86.4,"17",31.2043576114711,27.3434154820593,28.6129208024111
"3016",31.3,49.67666667,40.36666667,83.13333333,"18",37.7803952204889,33.8042087430664,34.2702924991179
"3017",38.2,57.70766667,43.53333333,82.8,"19",41.8823119366068,38.6818201524502,37.4553989628317
"3018",35.7,64.30766667,46.83333333,82,"20",43.4229511769902,41.2080871014212,40.5728826496819
"3019",34.3,58.51666667,49.7,80.9,"21",39.145287213012,34.2354886226382,34.3394548241184
"3020",31.2,55.85133333,53.06666667,79.73333333,"22",34.9741108640623,29.8912921664884,32.2647194859571
"3021",37.5,64.7895,56.16666667,79,"23",38.7946226513945,33.9877129902345,35.5093925649497
"3022",41.2,77.3785,60.1,78.4,"0",44.4259912704482,40.1207813157957,42.2508181437695
"3023",36.3,74.83716667,62,77.03333333,"1",40.5057928801821,36.5610435736791,38.6479677368957
"3024",31.2,61.34716667,61.93333333,77,"2",33.0073590311473,29.6446098841548,30.7270544145335
"3025",23,48.44583333,61.66666667,77,"3",26.1992309711951,22.5684065476093,23.1351475731323
"3026",30.3,53.9735,59.53333333,77,"4",30.6903953026464,26.5459389335476,28.3005308303809
"3027",37.4,68.06266667,61.2,76.1,"5",37.5260264826997,36.3009892506028,34.8994196075722
"3028",37.3,68.79666667,60.73333333,76,"6",36.8018859643803,35.6709615709016,32.6599908453933
"3029",36.4,69.6945,63,75.73333333,"7",36.3812689796833,33.7453030517887,31.8830921713603
"3030",27.6,64.977,60.6,77.43333333,"8",32.7269649710187,32.6643106027337,31.2941338470698
"3031",32.3,56.7145,51.53333333,81.93333333,"9",31.9096390376041,30.6385843163364,30.5253632390853
"3032",25.7,44.33733334,44.9,86.16666667,"10",26.1626547560387,25.0735788637642,24.1781057007519
"3033",21.4,34.774,41.9,87.7,"11",20.8037055742627,19.8527468017229,20.1449506020857
"3034",19.3,35.00583334,41.23333333,88.63333333,"12",22.723969682145,22.5739245368893,20.7084667901863
"3035",19.2,32.585,41.33333333,88.36666667,"13",21.2278321725913,20.536073147515,19.6183298823308
"3036",18.9,31.52733333,38.76666667,90.5,"14",20.4171748756839,20.5710678380436,20.3230920660534
"3037",23.4,30.82066667,38.76666667,90.26666667,"15",21.5015655040423,20.4267127847294,20.5645019958365
"3038",21.2,39.67333334,44.43333333,86.4,"16",25.4176149975503,24.3138669460201,22.5609997005123
"3039",29,44.74,46.53333333,84.96666667,"17",30.3052632597953,27.0805455267525,26.4756574718763
"3040",35.4,57.48133333,50.73333333,82.56666667,"18",40.3845315263713,35.4025598513392,36.2039738460767
"3041",53.7,93.37283334,53.06666667,82,"19",58.8720782665123,58.3506463311436,56.9510452591512
"3042",28.7,61.02116667,55.7,80.53333333,"20",38.425777370661,34.8944852115799,36.2276832700888
"3043",24.3,43.07666667,59.13333333,79.23333333,"21",29.6551804059883,23.9296301369453,25.0062493111409
"3044",19.8,37.32,60.03333333,78.43333333,"22",24.3945349842578,21.9861597502407,21.7921024821603
"3045",16.7,33.58383334,62.2,77.2,"23",20.9637402866992,18.5086112814867,19.4212908640804
"3046",11.2,36.09333333,64.03333333,76,"0",21.1284588968275,19.9230133714979,19.3630272022759
"3047",19.7,39.94816667,65.53333333,75.33333333,"1",21.3713425816749,18.6544800818343,19.1130738151623
"3048",20.3,38.70483334,65.93333333,75,"2",21.7114789521199,20.0371279187218,18.8276349149252
"3049",17.2,39.068,65.9,74.9,"3",20.4767354990262,19.4746542323757,19.3834741559996
"3050",18.8,40.873,66.2,74,"4",22.778212888085,19.3927213260042,19.2965074045792
"3051",20.9,37.96016667,66.83333333,74,"5",21.7064164718675,20.0641037778948,20.1966999021277
"3052",17.5,35.59216667,66.03333333,74.43333333,"6",19.9425564214726,19.8252678239281,19.1548745768854
"3053",13.9,33.61433333,63.6,76.13333333,"7",18.5310606684174,20.9155401681381,18.6221123183783
"3054",10.2,28.74016667,59.86666667,78.6,"8",15.3726576961075,17.6092439128579,16.7952776842056
"3055",10.5,21.17383334,57.26666667,80.03333333,"9",9.40789146666448,12.4328395232643,14.2656433540429
"3056",13.6,24.50716667,57.26666667,80.76666667,"10",11.2459361133885,16.7715113379491,16.1869936466652
"3057",8.5,22.56483334,54.2,82.13333333,"11",12.0967804045292,15.8782622829535,16.1647865814282
"3058",5.2,19.008,40.63333333,90.1,"12",13.3574723969954,15.4262037069273,16.5047239666005
"3059",7.1,15.05816667,31.76666667,95.3,"13",12.0371114129997,12.8409089087004,15.0305131874485
"3060",11.6,15.01133333,32.36666667,93.73333333,"14",11.3128750318893,14.8425877286551,15.4219219431778
"3061",13.7,16.5685,30.36666667,95.13333333,"15",13.5339683900012,15.2902163322563,16.8259247766437
"3062",10.5,18.42716667,32.76666667,92.1,"16",16.7286925325622,16.539751929382,17.7556455862071
"3063",25.8,23.3485,37.26666667,88.33333333,"17",19.2790978930753,19.0632362403965,20.0445635748414
"3064",21.9,29.2955,45.46666667,83.9,"18",23.2705327031881,22.4144240113182,20.9981612942144
"3065",22.4,28.86266667,51.1,81.66666667,"19",23.9905430400415,24.1810051088258,20.3762698884829
"3066",18.7,28.36416667,55.1,79.4,"20",21.256295252358,21.5999509562527,19.8416744988737
"3067",11.8,27.589,59.03333333,78,"21",21.278787241558,19.6089587371319,18.49662041746
"3068",12.4,22.27866667,60.2,78,"22",15.4932480547464,15.7644903137125,17.7042668422104
"3069",12.1,20.2885,61.26666667,77.23333333,"23",14.0187496540285,13.8312617100936,16.0229216169664
"3070",10.4,19.74066667,61.9,77,"0",12.5010349652336,13.0813160759191,15.486868229303
"3071",13.9,20.45116667,62.83333333,76.63333333,"1",10.4254964828645,14.3625336674282,15.4455498537829
"3072",6.8,21.32216667,63.16666667,76,"2",11.9309412089556,13.5532474804921,15.4446008445467
"3073",12.9,32.57233334,63.7,75.13333333,"3",17.4951366584489,17.9575980442336,17.7057241532196
"3074",17.7,40.13483333,64.4,75,"4",22.7961832233216,19.6175096287041,19.7049377888247
"3075",10.2,27.6095,65.5,74.06666667,"5",16.5232962016711,17.2175930329818,17.5780953163388
"3076",13.3,36.62916667,65.5,74.43333333,"6",20.511232197484,22.9419918278185,19.6583294425
"3077",17.8,47.17233333,62.43333333,76.4,"7",26.4098307950663,26.1419676843103,26.2358394351336
"3078",15.6,35.627,57.16666667,79.9,"8",19.4387087118941,20.1917151488814,19.2374935333466
"3079",8.2,23.994,49.23333333,84.9,"9",12.650609946463,15.4383735440078,16.3801465510486
"3080",10.7,20.83733334,44.83333333,87,"10",10.2541611742285,15.5797674918156,16.3826372220155
"3081",5.1,20.13566667,42.8,88.56666667,"12",13.6789364376908,16.0817678587912,16.8662876792382
"3082",15.8,13.64866667,37.26666667,91.33333333,"13",10.4933023212792,13.8417813609929,14.2693426069682
"3083",7,11.85383334,38.36666667,89,"14",8.38712806906936,13.2478843913294,13.9770905168105
"3084",9.9,14.37533333,38.43333333,88.9,"15",11.0867885886297,14.2258868167902,16.1938307095324
"3085",13.2,15.66533333,39.46666667,88.16666667,"16",13.9965670740281,15.5669334516196,16.7044163648735
"3086",16.9,23.82033333,43.7,85.1,"17",19.0333805192907,19.9332738888639,19.7255236796298
"3087",20.4,34.122,47.63333333,83.26666667,"18",26.5767749265175,22.9273619845128,22.7430188139165
"3088",26.3,41.7505,53.6,81.8,"19",30.9908898463043,28.1689229431653,27.2923738908084
"3089",18,33.654,57.5,79.7,"20",23.7533488727027,21.5127202164806,20.7847414547384
"3090",17.7,36.35416667,60.56666667,78.2,"21",25.9913235629437,22.6595996116903,21.0365348073965
"3091",16.8,38.80716667,62.83333333,77.43333333,"22",24.7461514965836,20.8376193571807,21.4958667850913
"3092",18.3,46.54883334,63.7,77.1,"23",27.0638886300889,21.9940944839679,22.3299228944862
"3093",23.2,49.20283334,63.7,77,"0",27.7803094429615,22.1634667838645,22.5728847968207
"3094",23,50.87716667,64.26666667,76.16666667,"1",26.9047658486901,21.1065530511046,22.119147598403
"3095",23.5,49.66083334,65.13333333,75.7,"2",26.9026848505772,21.3207480812874,22.3132178682811
"3096",24.1,45.55933334,65.83333333,74.5,"3",23.6396879372575,21.2759588716645,20.3126462056837
"3097",18.7,42.61483334,65,74.03333333,"4",23.8857110376852,19.9176958201416,19.6727372698288
"3098",21.4,42.21266667,65,74,"5",24.2545570621355,22.1802742241352,21.2184127157321
"3099",20.6,45.57166667,65,73.83333333,"6",24.7548517393158,22.916128316987,24.9381483715373
"3100",17.9,46.00783334,64.26666667,74.2,"7",25.1732476684292,25.890019621135,24.88178365304
"3101",19.5,43.69966667,59.7,76.86666667,"8",22.8170453241959,23.6019998088352,21.6455778014492
"3102",17.8,35.14416667,54.56666667,80.2,"9",18.7346673489421,19.4791416561385,18.6140464060492
"3103",7.1,22.56216667,53.63333333,81.1,"10",10.035148343588,13.1252850763872,15.9936722531463
"3104",7.8,18.40083334,48.46666667,83.83333333,"11",10.3182833457918,15.2607507658101,15.5565712292042
"3105",12.4,17.394,47,84.8,"12",10.7772803612516,13.9534772977396,14.9889303429858
"3106",10.7,21.2015,45.83333333,86.1,"13",14.5320255590577,15.4400708948992,16.830646797219
"3107",7.5,19.4925,51.7,85.1,"14",12.0946746763639,16.6019232772497,16.5122881837327
"3108",4.4,10.635,55.8,82.46666667,"15",7.46577881779933,11.4152208654653,11.9516744784194
"3109",14.5,14.72733334,56.26666667,81.46666667,"16",11.0756248045675,13.1729768984802,14.5315017334081
"3110",8.6,15.37166667,60.63333333,79.76666667,"17",11.4148081986985,14.746518236764,15.8592439565819
"3111",9.8,17.939,62.06666667,79,"18",13.9720248883247,15.5258609366145,16.5391172844539
"3112",25,57.44,63.2,78.83333333,"19",35.3219532455226,32.4208707080215,32.6562903476504
"3113",12.4,22.79916667,66.53333333,77.36666667,"20",15.3851094283291,17.2057010875971,17.0951154726593
"3114",14.4,24.4405,65.93333333,77.03333333,"21",19.0930860050249,18.6672008288501,17.1897124097421
"3115",9.7,20.0665,68,76.7,"22",13.6122801048781,16.170718519449,16.5439869939261
"3116",4.3,12.7305,69.76666667,75.96666667,"23",9.28562188169251,9.56899930275402,11.4885525506567
"3117",7.3,13.47083333,70.1,75.6,"0",7.9593056053228,9.47318936160194,11.3573382962703
"3118",6.6,28.14733334,69,76,"1",14.7240112731914,16.5755359259152,16.5823204133338
"3119",6,12.667,68.83333333,76,"2",6.50854826792882,11.48825751596,10.4363060391956
"3120",7.9,11.55433334,69.6,75.5,"3",5.48042440354766,10.2753424463051,10.1186057829806
"3121",1.7,8.949333334,70,75,"4",5.24333033990695,8.54715079383325,8.38414278696374
"3122",10.4,16.28066667,70.03333333,75,"5",9.01049030157361,13.6642567005621,13.2609011238982
"3123",7.9,17.2935,70.36666667,75,"6",10.0126073842405,10.4058102287415,13.897201732231
"3124",6.3,16.96233334,68.73333333,75.6,"7",7.25908661654629,11.6809697700799,12.6524235298887
"3125",6.5,28.30516667,67.56666667,76.6,"8",14.1432616549926,15.2766592940345,16.0478392775657
"3126",7.9,14.0945,67.9,77,"9",4.73956607527436,11.5714498542896,9.12130129313865
"3127",4.6,13.12733333,66.86666667,78.3,"10",3.02564592140873,8.12144232042337,9.21571508510923
"3128",3.6,10.80366667,60.8,80.5,"11",5.16315293022915,9.71738889233513,9.86218198526755
"3129",5.3,9.961833332,57.33333333,81.83333333,"12",5.199120359171,9.65107026654579,8.9958890264279
"3130",12.2,10.088,53.7,84.16666667,"13",7.49633511268354,9.62192161244046,10.1321958026908
"3131",6.2,10.80133333,61.96666667,80.76666667,"14",6.07190320905417,11.4812034637746,10.3794994228553
"3132",7.2,13.66,65.43333333,78.5,"15",8.09883071774761,7.38682698340144,12.6234269419593
"3133",11.6,20.12716667,64.26666667,79.06666667,"16",12.9567407475083,14.9320620051708,15.7803990347697
"3134",11.2,19.847,65.86666667,77.93333333,"17",13.0811190176986,16.1781682470882,16.5890203582529
"3135",8.6,14.43266667,67.83333333,76.63333333,"18",10.9570950681616,8.08634625221391,14.1374395390895
"3136",8.3,14.638,68.36666667,76,"19",12.4721445514471,13.2078293766422,14.1561332158119
"3137",5.1,10.20733334,68.43333333,76,"20",8.01450694604681,10.4949490175136,10.4114198432332
"3138",5.7,10.21216667,68.86666667,75.93333333,"21",10.4031684376744,7.89976146304211,10.1037556029687
"3139",5.6,12.99316667,68.76666667,75.96666667,"22",8.95774548085945,11.2544592337145,12.9579347791769
"3140",5.1,12.80033334,67.93333333,76,"23",9.378812613567,9.20490037668786,11.733898840455
"3141",-0.5,5.111166667,69.23333333,75.3,"0",2.73178736280772,5.19605151976551,6.87816864982248
"3142",4,4.945166667,70.96666667,74.36666667,"1",-0.262119151604331,6.31222562360522,6.74049719361735
"3143",2.8,3.954166667,72,74,"2",1.02797555344365,1.63161874448563,5.54577256318176
"3144",0.2,4.403666667,72.1,74,"3",1.22900401942833,6.01862318724006,6.45099562707948
"3145",3.6,7.674333334,71.2,74,"4",4.39651215138187,3.25525279982,7.57768069582963
"3146",7.9,14.686,71.66666667,74,"5",7.7820007518275,11.8298492043186,12.1108155255233
"3147",9.4,23.26566667,70.83333333,74,"6",13.2661712799564,18.0993691868591,15.7619114493363
"3148",13.5,38.56683334,70.36666667,74.06666667,"7",20.144724180236,19.7277173254543,20.2046037846466
"3149",14,36.74483334,69.8,75,"8",17.5355053556822,19.4487733104311,18.2907302041422
"3150",8.4,27.9115,66.43333333,76.86666667,"9",12.996084475131,16.3663326176014,15.8582332953298
"3151",4.6,13.5355,62.53333333,77.83333333,"10",3.07598780656733,10.2871655413037,9.93587707106507
"3152",3.1,12.463,57.1,80.8,"11",6.20202484533714,10.7816920558515,11.2607110214226
"3153",7.8,18.49233333,57.4,80.7,"12",10.1956201186163,13.5298193793886,14.3060898648395
"3154",5.2,16.4515,48.63333333,86.16666667,"13",11.7448186823009,13.6187982233876,14.5002257253838
"3155",16.1,14.9088161,47.56666667,85.7,"14",9.68451235893984,13.3904082169163,14.8424969151141
"3156",10.6,16.4685,52.36666667,82.8,"15",11.0361678205972,14.317497885676,15.607131274453
"3157",8.1,12.72083334,52.16666667,82.86666667,"16",10.2921785012056,13.7882710581021,13.9148953208993
"3158",10.7,17.7725,55.1,80.96666667,"17",13.5782186415813,15.7649864568081,17.2788762633748
"3159",16.4,26.50483334,56.33333333,79.5,"18",20.0217513625652,18.2209371522751,19.3425963747128
"3160",18.3,23.141,61.3,77.5,"19",18.603215857124,17.5996095061605,17.8386086567082
"3161",10.2,15.82733333,65.66666667,74.96666667,"20",11.251808584331,13.760864969638,14.2018776333436
"3162",6.9,16.95133333,62.76666667,74.03333333,"21",14.6156685634338,11.8359245200639,14.5457713633798
"3163",10.3,23.20483334,63.86666667,74.46666667,"22",15.7243837589734,15.1883862435985,17.5074477049036
"3164",16.2,26.99766667,64.86666667,74.46666667,"23",17.5164361164278,15.3050630613374,17.1665185969626
"3165",14.8,28.99966667,65.56666667,74.26666667,"0",17.0579524809947,17.2643021098121,17.4480032545925
"3166",17.1,32.68583334,66.43333333,74.03333333,"1",17.4222056013972,17.3725044133061,17.9756394067665
"3167",17.9,35.8975,66.4,74.73333333,"2",20.2674293582627,19.2723242799003,18.7951136399416
"3168",17.8,37.122,65.6,74.7,"3",19.5525326555464,18.5037364687219,19.0360229605961
"3169",15.4,35.27433334,64.06666667,74.23333333,"4",20.4872049637581,19.7051908928458,19.5826159317505
"3170",16.9,38.55035058,64.06666667,74,"5",22.7651549720398,20.5117607427993,20.6273774416421
"3171",19.9,46.32766667,64.56666667,74,"6",25.1650550285816,26.6857494130925,25.4822842999284
"3172",27.1,50.04083333,65.33333333,74.36666667,"7",26.9185831452416,26.3194803729313,26.4332591914929
"3173",20.3,50.59083334,63.93333333,75.9,"8",25.0027830433378,26.6261147173415,23.5507260716685
"3174",18.1,40.23183334,56.76666667,78.6,"9",21.2102660100829,20.2461360628356,18.6832168090841
"3175",10.8,36.39683333,48.13333333,83.23333333,"10",20.5829145477399,20.3706272048309,19.8566645024669
"3176",15.3,35.36425862,42.03333333,86.66666667,"11",20.9838465079284,21.7397611652116,20.1767808714895
"3177",26.8,39.71060753,42.96666667,85.66666667,"12",24.6226462158211,22.289513192045,21.5891767380832
"3178",22.7,42.36116667,50.66666667,81,"13",23.4914105661926,21.7688933532897,19.861118032904
"3179",16.9,36.9425,45.2,83.7,"14",21.3878772482108,21.3712648335453,20.5496856068655
"3180",12.6,41.5925,40.16666667,85.83333333,"15",26.1529667387049,23.8874260455456,22.6032283076089
